Source Tissue Type,Target Destination Type,Source Order,Destination Order,Euclidean Distance,Distance Index
TE,TE,19,37,149.2793346,0.065213099
TE,TE,19,38,113.9255954,0.286598145
TE,TE,19,39,98.37602845,0.383969503
TE,ICM,19,40,121.1471797,0.241376598
TE,TE,19,41,105.847254,0.337184703
TE,TE,19,42,39.8312598,0.750576729
TE,ICM,19,43,55.31391468,0.653624375
TE,ICM,19,44,83.65787127,0.476134574
TE,TE,19,45,63.54161513,0.602102531
TE,ICM,19,46,80.35891109,0.496792656
TE,ICM,19,47,109.5437759,0.31403709
TE,ICM,19,48,93.61950634,0.413754835
TE,TE,19,49,132.8448715,0.168125675
TE,ICM,19,50,96.65361069,0.394755279
TE,ICM,19,51,91.57755085,0.426541556
TE,TE,19,52,128.7855439,0.193545176
TE,TE,19,53,44.91792217,0.718724059
TE,ICM,19,54,110.5681426,0.307622508
TE,TE,19,55,49.01533604,0.693066062
TE,TE,19,56,130.1916711,0.184740011
TE,ICM,19,57,88.57788044,0.445325486
TE,TE,19,58,39.20310562,0.754510229
TE,ICM,19,59,108.0722314,0.323251899
TE,ICM,19,60,102.414228,0.358682305
TE,ICM,19,61,86.17180118,0.46039235
TE,ICM,19,62,64.72468142,0.594694172
TE,TE,19,63,61.75451729,0.613293334
TE,TE,20,0,140.6714107,0.119115902
TE,TE,20,1,104.6949114,0.34440067
TE,TE,20,2,136.7045347,0.143956472
TE,TE,20,3,150.1249717,0.059917721
TE,TE,20,4,100.5993737,0.370046919
TE,TE,20,5,112.3505632,0.296460994
TE,TE,20,6,122.1758144,0.234935289
TE,TE,20,7,151.4499275,0.051620851
TE,TE,20,8,144.4505756,0.095450779
TE,TE,20,9,68.0839708,0.573658308
TE,TE,20,10,78.44781141,0.508759959
TE,TE,20,11,107.3313211,0.327891478
TE,TE,20,12,84.95679828,0.468000696
TE,TE,20,13,49.97216258,0.687074416
TE,TE,20,14,140.5933298,0.119604844
TE,TE,20,15,29.96946403,0.812331275
TE,TE,20,16,126.6620549,0.20684246
TE,TE,20,17,67.31156169,0.578495133
TE,TE,20,18,137.0603718,0.14172822
TE,TE,20,19,117.5183934,0.264100051
TE,TE,20,20,0,1
TE,TE,20,21,97.3506876,0.390390185
TE,TE,20,22,95.17760834,0.403998003
TE,TE,20,23,30.78965296,0.807195254
TE,ICM,20,24,96.79451836,0.393872916
TE,TE,20,25,126.7089076,0.206549069
TE,ICM,20,26,60.32299786,0.622257506
TE,TE,20,27,62.10341967,0.611108508
TE,TE,20,28,31.79966398,0.800870566
TE,ICM,20,29,79.95392228,0.499328695
TE,ICM,20,30,61.29505711,0.616170473
TE,TE,20,31,115.8645489,0.274456422
TE,TE,20,32,98.6120294,0.382491665
TE,TE,20,33,37.11483291,0.767586989
TE,ICM,20,34,48.9100365,0.693725447
TE,ICM,20,35,21.98046523,0.86235837
TE,TE,20,36,70.40540043,0.559121521
TE,TE,20,37,72.85706492,0.543769202
TE,TE,20,38,46.68491389,0.707659161
TE,TE,20,39,59.15133774,0.629594439
TE,ICM,20,40,76.66571233,0.51991946
TE,TE,20,41,32.95177485,0.79365605
TE,TE,20,42,112.0545417,0.298314679
TE,ICM,20,43,70.59154714,0.55795587
TE,ICM,20,44,58.56778623,0.633248637
TE,TE,20,45,67.30880129,0.578512418
TE,ICM,20,46,49.72916723,0.688596052
TE,ICM,20,47,29.09784757,0.817789336
TE,ICM,20,48,48.84524695,0.694131159
TE,TE,20,49,127.9265946,0.198923915
TE,ICM,20,50,78.96046016,0.505549753
TE,ICM,20,51,91.15453452,0.429190484
TE,TE,20,52,44.47628977,0.721489561
TE,TE,20,53,99.35435248,0.37784324
TE,ICM,20,54,50.58069786,0.683263769
TE,TE,20,55,98.20755768,0.385024466
TE,TE,20,56,113.8565696,0.287030384
TE,ICM,20,57,35.65582817,0.776723274
TE,TE,20,58,133.4173042,0.164541103
TE,ICM,20,59,77.15978633,0.516825569
TE,ICM,20,60,25.66320037,0.83929709
TE,ICM,20,61,35.42727238,0.77815449
TE,ICM,20,62,77.25426705,0.516233931
TE,TE,20,63,76.66840343,0.519902608
TE,TE,21,0,118.9274773,0.25527637
TE,TE,21,1,140.864761,0.117905143
TE,TE,21,2,153.1857992,0.040750826
TE,TE,21,3,110.7958596,0.306196544
TE,TE,21,4,102.8214701,0.356132156
TE,TE,21,5,156.1594399,0.022129893
TE,TE,21,6,76.03462873,0.523871304
TE,TE,21,7,117.7839151,0.262437355
TE,TE,21,8,137.4852284,0.13906777
TE,TE,21,9,135.8766096,0.149140937
TE,TE,21,10,120.4571288,0.245697696
TE,TE,21,11,148.0888197,0.072668102
TE,TE,21,12,142.7189007,0.106294523
TE,TE,21,13,128.6224417,0.194566522
TE,TE,21,14,69.82114504,0.562780127
TE,TE,21,15,115.0615283,0.279484935
TE,TE,21,16,128.683759,0.194182553
TE,TE,21,17,130.5400135,0.182558692
TE,TE,21,18,112.7960233,0.293671523
TE,TE,21,19,28.85451744,0.819313068
TE,TE,21,20,97.3506876,0.390390185
TE,TE,21,21,0,1
TE,TE,21,22,129.2203498,0.190822423
TE,TE,21,23,73.04678763,0.542581159
TE,ICM,21,24,111.0944032,0.304327065
TE,TE,21,25,75.28313956,0.528577128
TE,ICM,21,26,55.26236107,0.653947203
TE,TE,21,27,116.3149015,0.271636315
TE,TE,21,28,106.0575882,0.33586759
TE,ICM,21,29,32.12651083,0.798823852
TE,ICM,21,30,94.4907548,0.408299079
TE,TE,21,31,97.65512183,0.388483819
TE,TE,21,32,72.47027969,0.546191251
TE,TE,21,33,114.6982201,0.281759971
TE,ICM,21,34,54.56877943,0.65829041
TE,ICM,21,35,86.27413226,0.459751553
TE,TE,21,36,72.87148804,0.543678885
TE,TE,21,37,141.3004519,0.115176847
TE,TE,21,38,96.85662776,0.393483987
TE,TE,21,39,82.15796567,0.48552698
TE,ICM,21,40,116.8403442,0.268345994
TE,TE,21,41,84.53224006,0.470659278
TE,TE,21,42,48.54293,0.696024267
TE,ICM,21,43,29.71710587,0.813911541
TE,ICM,21,44,74.40289717,0.534089204
TE,TE,21,45,38.783291,0.757139108
TE,ICM,21,46,55.95280833,0.649623624
TE,ICM,21,47,94.51796007,0.408128719
TE,ICM,21,48,79.07004967,0.504863504
TE,TE,21,49,137.7346467,0.137505912
TE,ICM,21,50,88.95174796,0.442984329
TE,ICM,21,51,89.9540033,0.436708208
TE,TE,21,52,113.6715771,0.288188807
TE,TE,21,53,32.27662685,0.797883826
TE,ICM,21,54,100.9235497,0.36801693
TE,TE,21,55,41.49153715,0.740180076
TE,TE,21,56,133.3050847,0.165243821
TE,ICM,21,57,72.0109611,0.549067503
TE,TE,21,58,60.33384946,0.622189553
TE,ICM,21,59,103.0654452,0.354604384
TE,ICM,21,60,81.68493139,0.48848912
TE,ICM,21,61,63.3493102,0.603306744
TE,ICM,21,62,53.64776219,0.664057818
TE,TE,21,63,37.39219113,0.765850172
TE,TE,22,0,142.5785084,0.10717366
TE,TE,22,1,127.4373391,0.201987632
TE,TE,22,2,92.94020857,0.418008596
TE,TE,22,3,133.3037556,0.165252144
TE,TE,22,4,153.2303786,0.040471669
TE,TE,22,5,88.6021228,0.445173681
TE,TE,22,6,156.7879312,0.018194282
TE,TE,22,7,111.6831757,0.300640172
TE,TE,22,8,80.27322156,0.497329244
TE,TE,22,9,104.9730915,0.342658707
TE,TE,22,10,135.2967049,0.152772299
TE,TE,22,11,46.62724647,0.708020274
TE,TE,22,12,53.19656543,0.666883212
TE,TE,22,13,78.29345475,0.50972654
TE,TE,22,14,125.0940935,0.216661032
TE,TE,22,15,92.71092715,0.419444356
TE,TE,22,16,48.55592125,0.695942916
TE,TE,22,17,42.97612673,0.730883579
TE,TE,22,18,73.77168845,0.538041832
TE,TE,22,19,131.663653,0.175522463
TE,TE,22,20,95.17760834,0.403998003
TE,TE,22,21,129.2203498,0.190822423
TE,TE,22,22,0,1
TE,TE,22,23,108.640115,0.319695813
TE,ICM,22,24,24.27750347,0.847974321
TE,TE,22,25,94.65479948,0.407271831
TE,ICM,22,26,85.26568955,0.466066419
TE,TE,22,27,36.8744547,0.769092237
TE,TE,22,28,69.31331103,0.565960182
TE,ICM,22,29,99.19506393,0.378840704
TE,ICM,22,30,44.76430097,0.719686035
TE,TE,22,31,60.76984892,0.619459325
TE,TE,22,32,74.2107407,0.535292487
TE,TE,22,33,67.48537912,0.577406688
TE,ICM,22,34,85.80875834,0.462665723
TE,ICM,22,35,85.39360211,0.465265431
TE,TE,22,36,143.4551076,0.101684398
TE,TE,22,37,83.58189848,0.476610316
TE,TE,22,38,123.3538609,0.227558365
TE,TE,22,39,72.89048386,0.543559933
TE,ICM,22,40,22.69424582,0.857888677
TE,TE,22,41,118.8405264,0.255820856
TE,TE,22,42,103.268077,0.353335504
TE,ICM,22,43,113.8984969,0.286767835
TE,ICM,22,44,57.65525018,0.638962936
TE,TE,22,45,109.9812897,0.31129738
TE,ICM,22,46,120.4580041,0.245692214
TE,ICM,22,47,66.54362995,0.58330392
TE,ICM,22,48,64.52146168,0.595966733
TE,TE,22,49,138.3200559,0.133840081
TE,ICM,22,50,51.94462308,0.674722872
TE,ICM,22,51,47.24345148,0.704161599
TE,TE,22,52,112.2805825,0.296899213
TE,TE,22,53,144.9061591,0.092597916
TE,ICM,22,54,46.2359821,0.710470371
TE,TE,22,55,104.561223,0.345237827
TE,TE,22,56,25.31921523,0.841451124
TE,ICM,22,57,76.20554073,0.522801053
TE,TE,22,58,146.1832185,0.084600973
TE,ICM,22,59,27.57451747,0.827328426
TE,ICM,22,60,87.40145491,0.452692261
TE,ICM,22,61,101.389813,0.36509719
TE,ICM,22,62,82.85213753,0.481180077
TE,TE,22,63,135.8198386,0.149496437
TE,TE,23,0,141.4187128,0.114436297
TE,TE,23,1,120.2645232,0.246903791
TE,TE,23,2,150.8393805,0.055444095
TE,TE,23,3,147.2790057,0.077739155
TE,TE,23,4,99.17783919,0.378948565
TE,TE,23,5,133.4095714,0.164589526
TE,TE,23,6,110.4575329,0.308315146
TE,TE,23,7,150.7528597,0.055985888
TE,TE,23,8,151.2589404,0.052816812
TE,TE,23,9,92.20481231,0.422613646
TE,TE,23,10,89.75911503,0.437928598
TE,TE,23,11,126.6655303,0.206820698
TE,TE,23,12,108.4978475,0.320586692
TE,TE,23,13,78.13681229,0.510707435
TE,TE,23,14,127.2155232,0.203376643
TE,TE,23,15,57.97461572,0.63696307
TE,TE,23,16,133.8096903,0.162083981
TE,TE,23,17,90.40903948,0.433858772
TE,TE,23,18,136.2705342,0.146674182
TE,TE,23,19,97.27312548,0.390875879
TE,TE,23,20,30.78965296,0.807195254
TE,TE,23,21,73.04678763,0.542581159
TE,TE,23,22,108.640115,0.319695813
TE,TE,23,23,0,1
TE,ICM,23,24,103.7326418,0.350426401
TE,TE,23,25,115.952877,0.273903312
TE,ICM,23,26,44.82245008,0.719321905
TE,TE,23,27,78.0647074,0.511158955
TE,TE,23,28,50.3533902,0.684687169
TE,ICM,23,29,60.5938622,0.620561354
TE,ICM,23,30,67.27939615,0.578696553
TE,TE,23,31,112.793848,0.293685145
TE,TE,23,32,88.89370519,0.443347792
TE,TE,23,33,63.48076027,0.602483604
TE,ICM,23,34,35.71435794,0.776356761
TE,ICM,23,35,36.3641702,0.772287638
TE,TE,23,36,57.1303229,0.64225003
TE,TE,23,37,99.09574144,0.379462661
TE,TE,23,38,53.28096623,0.666354694
TE,TE,23,39,53.41607117,0.665508667
TE,ICM,23,40,91.88155388,0.42463789
TE,TE,23,41,30.29148522,0.810314779
TE,TE,23,42,95.92245811,0.399333755
TE,ICM,23,43,44.90743335,0.71878974
TE,ICM,23,44,58.49080698,0.633730681
TE,TE,23,45,41.46150551,0.740368134
TE,ICM,23,46,25.25241472,0.841869429
TE,ICM,23,47,45.95303198,0.712242204
TE,ICM,23,48,48.12513908,0.698640473
TE,TE,23,49,137.0607284,0.141725987
TE,ICM,23,50,77.54628472,0.514405317
TE,ICM,23,51,90.26489484,0.434761405
TE,TE,23,52,63.86149515,0.600099443
TE,TE,23,53,77.17189303,0.516749757
TE,ICM,23,54,66.04337906,0.58643649
TE,TE,23,55,78.43264697,0.508854918
TE,TE,23,56,124.9835176,0.217353458
TE,ICM,23,57,34.0032667,0.787071611
TE,TE,23,58,118.1420987,0.260194409
TE,ICM,23,59,84.97592069,0.467880951
TE,ICM,23,60,23.43970686,0.853220602
TE,ICM,23,61,12.67920353,0.920602852
TE,ICM,23,62,62.94229397,0.605855479
TE,TE,23,63,51.50540495,0.677473255
ICM,TE,24,0,131.4091927,0.177115893
ICM,TE,24,1,128.9014833,0.192819164
ICM,TE,24,2,92.76434657,0.419109844
ICM,TE,24,3,117.300755,0.265462902
ICM,TE,24,4,146.3092462,0.083811787
ICM,TE,24,5,96.66990297,0.394653257
ICM,TE,24,6,142.315495,0.108820649
ICM,TE,24,7,94.77969105,0.40648976
ICM,TE,24,8,69.88547087,0.562377318
ICM,TE,24,9,112.0849813,0.298124067
ICM,TE,24,10,135.1051279,0.153971954
ICM,TE,24,11,59.11115538,0.629846061
ICM,TE,24,12,68.04741099,0.573887246
ICM,TE,24,13,88.44636421,0.446149041
ICM,TE,24,14,102.0659313,0.360863338
ICM,TE,24,15,98.44753339,0.383521739
ICM,TE,24,16,36.98758087,0.768383841
ICM,TE,24,17,58.34349703,0.634653136
ICM,TE,24,18,52.80244147,0.669351215
ICM,TE,24,19,110.7361908,0.30657019
ICM,TE,24,20,96.79451836,0.393872916
ICM,TE,24,21,111.0944032,0.304327065
ICM,TE,24,22,24.27750347,0.847974321
ICM,TE,24,23,103.7326418,0.350426401
ICM,ICM,24,24,0,1
ICM,TE,24,25,70.41702818,0.559048708
ICM,ICM,24,26,72.61643024,0.545276056
ICM,TE,24,27,46.73055161,0.707373377
ICM,TE,24,28,74.23795839,0.53512205
ICM,ICM,24,29,81.61833137,0.488906169
ICM,ICM,24,30,40.85050582,0.744194213
ICM,TE,24,31,37.66327287,0.764152659
ICM,TE,24,32,53.43249697,0.665405809
ICM,TE,24,33,75.42082442,0.527714945
ICM,ICM,24,34,74.9245835,0.530822405
ICM,ICM,24,35,84.10039857,0.473363469
ICM,TE,24,36,135.4995057,0.151502361
ICM,TE,24,37,94.46841238,0.408438987
ICM,TE,24,38,121.7295006,0.237730106
ICM,TE,24,39,65.88554119,0.58742487
ICM,ICM,24,40,31.53162155,0.802549048
ICM,TE,24,41,115.8697811,0.274423658
ICM,TE,24,42,80.58874499,0.495353437
ICM,ICM,24,43,99.62074301,0.376175103
ICM,ICM,24,44,46.50593544,0.708779923
ICM,TE,24,45,96.58076874,0.395211415
ICM,ICM,24,46,111.7807819,0.300028963
ICM,ICM,24,47,67.92850946,0.574631807
ICM,ICM,24,48,57.9388202,0.637187221
ICM,TE,24,49,134.3496749,0.158702599
ICM,ICM,24,50,39.44137663,0.753018177
ICM,ICM,24,51,26.94486271,0.831271323
ICM,TE,24,52,115.0873038,0.279323529
ICM,TE,24,53,129.0699754,0.191764067
ICM,ICM,24,54,48.74775291,0.694741667
ICM,TE,24,55,84.8127103,0.468902974
ICM,TE,24,56,25.74652866,0.838775288
ICM,ICM,24,57,70.06078107,0.561279526
ICM,TE,24,58,126.5769396,0.207375452
ICM,ICM,24,59,21.09896634,0.867878314
ICM,ICM,24,60,84.60800795,0.47018482
ICM,ICM,24,61,94.37528391,0.409022157
ICM,ICM,24,62,65.96715801,0.586913786
ICM,TE,24,63,122.9969464,0.229793363
TE,TE,25,0,121.702052,0.237901989
TE,TE,25,1,154.3329878,0.033567133
TE,TE,25,2,123.9403022,0.22388607
TE,TE,25,3,93.77113165,0.412805357
TE,TE,25,4,145.3770715,0.089649063
TE,TE,25,5,142.2513489,0.109222332
TE,TE,25,6,116.8166019,0.268494668
TE,TE,25,7,75.93185927,0.524514846
TE,TE,25,8,86.04565335,0.461182287
TE,TE,25,9,151.7307802,0.049862152
TE,TE,25,10,154.4474094,0.032850625
TE,TE,25,11,118.520898,0.257822369
TE,TE,25,12,127.7527342,0.200012629
TE,TE,25,13,137.1194879,0.141358035
TE,TE,25,14,42.57616215,0.733388156
TE,TE,25,15,136.912966,0.142651275
TE,TE,25,16,73.79963436,0.537866834
TE,TE,25,17,119.4818916,0.251804629
TE,TE,25,18,45.16485247,0.717177782
TE,TE,25,19,61.00222141,0.618004209
TE,TE,25,20,126.7089076,0.206549069
TE,TE,25,21,75.28313956,0.528577128
TE,TE,25,22,94.65479948,0.407271831
TE,TE,25,23,115.952877,0.273903312
TE,ICM,25,24,70.41702818,0.559048708
TE,TE,25,25,0,1
TE,ICM,25,26,74.45039388,0.533791779
TE,TE,25,27,104.3824233,0.34635747
TE,TE,25,28,116.5149206,0.270383796
TE,ICM,25,29,59.59046762,0.626844609
TE,ICM,25,30,83.64587029,0.476209724
TE,TE,25,31,39.34082276,0.753647845
TE,TE,25,32,40.13829693,0.748654063
TE,TE,25,33,122.6946544,0.231686315
TE,ICM,25,34,80.96509695,0.492996722
TE,ICM,25,35,111.1846998,0.303761628
TE,TE,25,36,132.2337166,0.171952726
TE,TE,25,37,144.0043144,0.098245266
TE,TE,25,38,139.0137546,0.129496141
TE,TE,25,39,87.36065836,0.452947729
TE,ICM,25,40,94.25447662,0.409778652
TE,TE,25,41,130.5263506,0.182644248
TE,TE,25,42,28.07183129,0.824214247
TE,ICM,25,43,83.45760305,0.477388653
TE,ICM,25,44,71.05167417,0.555074556
TE,TE,25,45,84.76316728,0.469213213
TE,ICM,25,46,111.0769646,0.304436266
TE,ICM,25,47,105.872345,0.337027583
TE,ICM,25,48,84.58249912,0.470344556
TE,TE,25,49,145.589678,0.088317722
TE,ICM,25,50,68.02242319,0.574043719
TE,ICM,25,51,53.77047502,0.663289391
TE,TE,25,52,144.4333513,0.095558637
TE,TE,25,53,99.39786866,0.377570741
TE,ICM,25,54,96.5740054,0.395253768
TE,TE,25,55,50.46771673,0.683971257
TE,TE,25,56,87.03310245,0.454998883
TE,ICM,25,57,91.2354694,0.428683669
TE,TE,25,58,82.10273762,0.485872818
TE,ICM,25,59,77.52763965,0.514522073
TE,ICM,25,60,107.9026385,0.324313889
TE,ICM,25,61,103.5919203,0.351307598
TE,ICM,25,62,57.15196177,0.642114527
TE,TE,25,63,105.8119235,0.337405943
ICM,TE,26,0,134.8526164,0.15555318
ICM,TE,26,1,132.4838507,0.170386387
ICM,TE,26,2,137.632217,0.138147327
ICM,TE,26,3,128.2882308,0.19665935
ICM,TE,26,4,117.1264355,0.26655449
ICM,TE,26,5,131.8899694,0.17410527
ICM,TE,26,6,111.050881,0.304599601
ICM,TE,26,7,123.4926953,0.226688984
ICM,TE,26,8,123.6113574,0.225945922
ICM,TE,26,9,111.1375593,0.304056822
ICM,TE,26,10,114.4863473,0.283086717
ICM,TE,26,11,113.4519998,0.289563799
ICM,TE,26,12,104.823324,0.34359655
ICM,TE,26,13,91.57523089,0.426556084
ICM,TE,26,14,94.70602905,0.406951032
ICM,TE,26,15,81.57908881,0.489151906
ICM,TE,26,16,102.397048,0.358789886
ICM,TE,26,17,86.24140038,0.45995652
ICM,TE,26,18,98.13213101,0.385496788
ICM,TE,26,19,72.56598735,0.545591929
ICM,TE,26,20,60.32299786,0.622257506
ICM,TE,26,21,55.26236107,0.653947203
ICM,TE,26,22,85.26568955,0.466066419
ICM,TE,26,23,44.82245008,0.719321905
ICM,ICM,26,24,72.61643024,0.545276056
ICM,TE,26,25,74.45039388,0.533791779
ICM,ICM,26,26,0,1
ICM,TE,26,27,65.40009716,0.59046472
ICM,TE,26,28,56.12269502,0.648559794
ICM,ICM,26,29,26.68323236,0.832909651
ICM,ICM,26,30,43.33059591,0.728663893
ICM,TE,26,31,71.25005307,0.553832307
ICM,TE,26,32,44.45811166,0.721603392
ICM,TE,26,33,72.78827323,0.544199976
ICM,ICM,26,34,18.54828935,0.883850648
ICM,ICM,26,35,53.57549449,0.664510359
ICM,TE,26,36,83.79685697,0.475264246
ICM,TE,26,37,109.20063,0.316185869
ICM,TE,26,38,85.19736234,0.466494284
ICM,TE,26,39,27.28553916,0.829138007
ICM,ICM,26,40,74.5053752,0.533447487
ICM,TE,26,41,68.10066354,0.573553778
ICM,TE,26,42,56.39321469,0.6468658
ICM,ICM,26,43,32.11817296,0.798876064
ICM,ICM,26,44,30.88510081,0.806597559
ICM,TE,26,45,25.3407317,0.841316388
ICM,ICM,26,46,50.19747486,0.685663511
ICM,ICM,26,47,49.37190905,0.690833202
ICM,ICM,26,48,26.06794521,0.836762578
ICM,TE,26,49,140.8055893,0.118275676
ICM,ICM,26,50,41.21196601,0.74193075
ICM,ICM,26,51,51.80271891,0.675611476
ICM,TE,26,52,92.25204664,0.422317865
ICM,TE,26,53,75.89574191,0.524741013
ICM,ICM,26,54,56.7146945,0.644852694
ICM,TE,26,55,38.93875716,0.756165579
ICM,TE,26,56,97.35216452,0.390380937
ICM,ICM,26,57,28.68708436,0.820361534
ICM,TE,26,58,101.2248781,0.366130012
ICM,ICM,26,59,57.79333907,0.638098224
ICM,ICM,26,60,37.04127563,0.768047605
ICM,ICM,26,61,34.37931214,0.784716815
ICM,ICM,26,62,18.43080079,0.884586362
ICM,TE,26,63,60.6594957,0.620150357
TE,TE,27,0,147.3243779,0.077455035
TE,TE,27,1,121.2035265,0.241023755
TE,TE,27,2,112.163959,0.297629508
TE,TE,27,3,144.6443344,0.094237461
TE,TE,27,4,138.8693652,0.130400307
TE,TE,27,5,96.08365784,0.398324323
TE,TE,27,6,148.927013,0.067419336
TE,TE,27,7,130.8657464,0.180518953
TE,TE,27,8,108.187086,0.32253268
TE,TE,27,9,88.44037255,0.44618656
TE,TE,27,10,117.3589045,0.26509877
TE,TE,27,11,66.4169141,0.584097414
TE,TE,27,12,54.77041397,0.657027775
TE,TE,27,13,56.68260082,0.645053665
TE,TE,27,14,132.4288364,0.170730886
TE,TE,27,15,64.89437746,0.593631536
TE,TE,27,16,80.07901895,0.49854534
TE,TE,27,17,30.64252904,0.808116543
TE,TE,27,18,98.31943165,0.384323912
TE,TE,27,19,126.653928,0.206893351
TE,TE,27,20,62.10341967,0.611108508
TE,TE,27,21,116.3149015,0.271636315
TE,TE,27,22,36.8744547,0.769092237
TE,TE,27,23,78.0647074,0.511158955
TE,ICM,27,24,46.73055161,0.707373377
TE,TE,27,25,104.3824233,0.34635747
TE,ICM,27,26,65.40009716,0.59046472
TE,TE,27,27,0,1
TE,TE,27,28,33.19767625,0.792116216
TE,ICM,27,29,86.54173628,0.458075817
TE,ICM,27,30,24.45628245,0.846854807
TE,TE,27,31,76.3772024,0.521726108
TE,TE,27,32,74.01671409,0.536507481
TE,TE,27,33,39.78307113,0.750878487
TE,ICM,27,34,64.57048609,0.595659743
TE,ICM,27,35,58.19571971,0.635578517
TE,TE,27,36,120.3431668,0.246411326
TE,TE,27,37,72.15696195,0.548153246
TE,TE,27,38,98.17205958,0.385246755
TE,TE,27,39,48.53758422,0.696057743
TE,ICM,27,40,28.48357873,0.821635886
TE,TE,27,41,90.08005114,0.435918896
TE,TE,27,42,102.9817562,0.355128445
TE,ICM,27,43,94.33536888,0.409272105
TE,ICM,27,44,43.05803757,0.730370653
TE,TE,27,45,88.83281511,0.443729086
TE,ICM,27,46,94.70523994,0.406955973
TE,ICM,27,47,35.76637911,0.776031004
TE,ICM,27,48,39.71762173,0.751288331
TE,TE,27,49,138.9090596,0.130151741
TE,ICM,27,50,44.04251376,0.724205865
TE,ICM,27,51,52.76627334,0.6695777
TE,TE,27,52,87.71437049,0.450732784
TE,TE,27,53,130.1733572,0.184854692
TE,ICM,27,54,24.51527857,0.846485374
TE,TE,27,55,95.93533824,0.3992531
TE,TE,27,56,60.50913778,0.621091898
TE,ICM,27,57,50.36367862,0.684622743
TE,TE,27,58,144.9136973,0.092550711
TE,ICM,27,59,28.53430998,0.821318207
TE,ICM,27,60,55.43219102,0.652883728
TE,ICM,27,61,73.60827259,0.539065141
TE,ICM,27,62,70.72459254,0.55712274
TE,TE,27,63,114.9528757,0.280165318
TE,TE,28,0,149.8790519,0.061457671
TE,TE,28,1,117.4984286,0.26422507
TE,TE,28,2,130.1478298,0.185014545
TE,TE,28,3,152.9086814,0.042486137
TE,TE,28,4,124.2831378,0.221739234
TE,TE,28,5,108.3102086,0.321761686
TE,TE,28,6,139.7395189,0.124951407
TE,TE,28,7,146.4427906,0.082975533
TE,TE,28,8,131.710932,0.175226402
TE,TE,28,9,79.47380882,0.502335165
TE,TE,28,10,101.6423349,0.363515898
TE,TE,28,11,90.81056351,0.431344429
TE,TE,28,12,71.35423674,0.553179909
TE,TE,28,13,49.69691683,0.688798004
TE,TE,28,14,139.1399762,0.128705742
TE,TE,28,15,44.78731588,0.719541916
TE,TE,28,16,107.6607038,0.325828884
TE,TE,28,17,47.82040866,0.700548695
TE,TE,28,18,121.0212764,0.242165004
TE,TE,28,19,122.9617416,0.230013815
TE,TE,28,20,31.79966398,0.800870566
TE,TE,28,21,106.0575882,0.33586759
TE,TE,28,22,69.31331103,0.565960182
TE,TE,28,23,50.3533902,0.684687169
TE,ICM,28,24,74.23795839,0.53512205
TE,TE,28,25,116.5149206,0.270383796
TE,ICM,28,26,56.12269502,0.648559794
TE,TE,28,27,33.19767625,0.792116216
TE,TE,28,28,0,1
TE,ICM,28,29,80.4562056,0.496183398
TE,ICM,28,30,37.315935,0.766327688
TE,TE,28,31,96.85801941,0.393475272
TE,TE,28,32,83.87028552,0.474804436
TE,TE,28,33,29.66094149,0.814263243
TE,ICM,28,34,51.80734848,0.675582485
TE,ICM,28,35,37.46408629,0.765399965
TE,TE,28,36,97.67308649,0.388371324
TE,TE,28,37,72.70069009,0.544748421
TE,TE,28,38,75.16366716,0.529325264
TE,TE,28,39,42.1994138,0.735747354
TE,ICM,28,40,55.18660661,0.654421578
TE,TE,28,41,63.04366981,0.605220663
TE,TE,28,42,106.9508754,0.330273828
TE,ICM,28,43,79.39215648,0.502846472
TE,ICM,28,44,46.35530076,0.709723198
TE,TE,28,45,73.40759244,0.5403218
TE,ICM,28,46,71.24023579,0.553893783
TE,ICM,28,47,18.28934436,0.885472161
TE,ICM,28,48,33.66323434,0.789200893
TE,TE,28,49,139.1560508,0.128605083
TE,ICM,28,50,57.1970232,0.641832353
TE,ICM,28,51,71.20035155,0.554143538
TE,TE,28,52,67.68460132,0.576159159
TE,TE,28,53,116.0448211,0.273327558
TE,ICM,28,54,33.03017652,0.793165099
TE,TE,28,55,93.98151541,0.411487935
TE,TE,28,56,91.18196255,0.429018729
TE,ICM,28,57,34.90850237,0.781403027
TE,TE,28,58,142.4886232,0.107736521
TE,ICM,28,59,53.48224672,0.665094276
TE,ICM,28,60,28.88782371,0.819104505
TE,ICM,28,61,50.11797789,0.686161321
TE,ICM,28,62,69.34717862,0.565748103
TE,TE,28,63,95.65765162,0.400991973
ICM,TE,29,0,122.1660766,0.234996268
ICM,TE,29,1,134.4432047,0.158116916
ICM,TE,29,2,137.457139,0.139243665
ICM,TE,29,3,111.9261686,0.299118552
ICM,TE,29,4,111.1285675,0.304113128
ICM,TE,29,5,138.5810747,0.132205582
ICM,TE,29,6,93.79382081,0.412663278
ICM,TE,29,7,110.0933141,0.310595883
ICM,TE,29,8,119.4742837,0.25185227
ICM,TE,29,9,122.2916645,0.234209837
ICM,TE,29,10,118.0648237,0.260678305
ICM,TE,29,11,123.3929617,0.227313516
ICM,TE,29,12,118.5844926,0.25742414
ICM,TE,29,13,108.2997138,0.321827405
ICM,TE,29,14,71.7453025,0.550731056
ICM,TE,29,15,98.20066954,0.3850676
ICM,TE,29,16,104.0039163,0.34872768
ICM,TE,29,17,103.9877847,0.348828696
ICM,TE,29,18,92.01361585,0.423810918
ICM,TE,29,19,46.08012802,0.711446329
